ICORG,CISLOFA,ICDOD,DODAVATEL,UCELPLATBY,CASTKA,DATVYST,DATSPLAT,PLOZKA,UCETNIID,POZN
66003008,3616,16479700,Ing. Vladimír EIS,rekonstrukce soc. zařízení - projektová dokumentace,38720,2016-10-25,2016-11-25,5169,FD1603061,
66003008,160100774,64448592,Aktuální paragrafy  JUDr. Pavel Chládek,"seminář: Šletrová M. MSc., Kubečková P. Ing., Dobiáš Pavel, Pitulková Erika JUDr.",9960,2016-10-19,2016-11-14,5167,FD1603062,
66003008,160112136,49702891,FLY UNITED s.r.o.,ubytování - p. Šorba Josef 0511,6933,2016-10-25,2016-11-18,5173,FD1603064,
66003008,16147,87345994,Jaroslav Baščík,revize stacionární a posuvné regálové techniky,4815.80,2016-10-24,2016-11-18,5169,FD1603065,
66003008,29447474,45799504,NESTLÉ Česko s.r.o.,kávové kapsle,10040,2016-10-25,2016-11-24,5175,FD1603066,
66003008,1601101938,28998791,Mega Trans výrobní družstvo invalidů,kancelářské potřeby,4356,2016-10-27,2016-11-25,5139,FD1603067,
66003008,160100692,64448592,Aktuální paragrafy  JUDr. Pavel Chládek,seminář - Ing. Petr Vůjtěch,2390,2016-10-12,2016-11-14,5167,FD1603069,
66003008,16101476,45786259,NESS Czech s.r.o.,uveřejnění formuláře v elektronické podobě,269.10,2016-10-27,2016-11-10,5169,FD1603070,
66003008,1089112,13690965,"Hicon, spol.s r.o.",registrační značky,62339.20,2016-10-25,2016-11-18,5139,FD1603071,
66003008,1089111,13690965,"Hicon, spol.s r.o.",registrační značky,6428.73,2016-10-21,2016-11-15,5139,FD1603072,
66003008,5136564178,47114983,"Česká pošta, s.p.",kvalifikovaný osobní certifikát - zam.,3472.56,2016-10-24,2016-11-15,5169,FD1603073,
66003008,7101600494,48533076,Tourbus a.s.,Kompenzace slev z jízdného ve veřejné osobní dopravě za 9/2016,121341.20,2016-10-15,2016-11-09,5192,FD1603074,
66003008,11600121,44994575,"Centrum dopravního výzkumu, v. v. i.",cestovné - PIARC - 1. část,93058.90,2016-11-15,2016-12-16,5166,FD1603075,
66003008,216140163,49710371,"Řízení letového provozu ČR, státní podnik","zdokonalovací kurz Assessor Training - p. Kopeček, p. Pilař, p. Rotter",87120,2016-10-19,2016-11-23,5169,FD1603077,
66003008,10160040,25599089,"ASPRA, a.s.",provozní podpora aplikace RPSD za 9/2016,15125,2016-10-18,2016-11-16,5168,FD1603078,
66003008,160111620,49702891,FLY UNITED s.r.o.,"letenka - p. Hoiweling Peter, p. De Graaf Roelot",32878,2016-10-14,2016-11-15,5169,FD1603079,
66003008,13478453,42324254,"OTIS,a.s.",pravidelná údržba výtahu za 10/2016,10182,2016-10-26,2016-11-11,5169,FD1603080,
66003008,13478439,42324254,"OTIS,a.s.",pravidelná údržba výtahu za 10/2016,6108,2016-10-26,2016-11-11,5169,FD1603081,
66003008,20160031,26933438,"Zabloudil, Xtrem, s.r.o.",doprovodný program pro delegaci PIARC,67685,2016-10-21,2016-11-18,5169,FD1603083,
66003008,113691,25742264,Mr. RED s.r.o.,V pohodě do školy s BESIPEM,302185,2016-10-20,2016-11-21,5169,FD1603084,
66003008,160112185,49702891,FLY UNITED s.r.o.,letenka - p. Ambrožová Zuzana 0514,27818,2016-10-26,2016-11-18,5173,FD1603085,
66003008,160112245,49702891,FLY UNITED s.r.o.,letenka - p. Šváb Ondřej 0515,6565,2016-10-27,2016-11-21,5173,FD1603086,
66003008,160112254,49702891,FLY UNITED s.r.o.,"letenka - p. Pichl Martin 0516, p. Horváth Zoltán 0517",24094,2016-10-27,2016-11-21,5173,FD1603087,
66003008,160112255,49702891,FLY UNITED s.r.o.,letenka - p. Mika Ladislav 0518,13019,2016-10-27,2016-11-21,5173,FD1603088,
66003008,160112236,49702891,FLY UNITED s.r.o.,letenka - p. Rajdl Luboš 0519,8326,2016-10-27,2016-11-21,5173,FD1603089,
66003008,160112186,49702891,FLY UNITED s.r.o.,letenka - p. Poncar Roman 0520,16599,2016-10-26,2016-11-18,5173,FD1603090,
66003008,160715,44794215,"S P E D I A ,  s.r.o.",přeprava tiskovin,3220,2016-10-13,2016-11-11,5169,FD1603091,
66003008,115204,24807532,Dezyned s.r.o.,odborná publikace,1420,2016-10-25,2016-11-08,5136,FD1603092,
66003008,1629,24717525,Signal Productions s.r.o.,Zajištění účasti BESIPU na festivalu světla,296450,2016-10-20,2016-11-18,5169,FD1603093,
66003008,2016103291,25635603,WESTPOINT a.s.,obsluha ústředny za 10/2016,28459,2016-10-31,2016-11-22,5169,FD1603096,
66003008,2150713879,49356089,"AVE CZ odpadové hospodářství, s.r.o.",údržba silnic I. třídy za 9/2016,349161,2016-10-17,2016-11-16,5171,FD1603097,
66003008,2150708411,49356089,"AVE CZ odpadové hospodářství, s.r.o.",údržba silnic I. třídy za 9/2016,232463,2016-10-05,2016-11-04,5171,FD1603098,
66003008,2150708413,49356089,"AVE CZ odpadové hospodářství, s.r.o.",údržba silnic I. třídy za 9/2016,320951,2016-10-05,2016-11-04,5171,FD1603099,
66003008,1089113,13690965,"Hicon, spol.s r.o.",registrační značky,9876.02,2016-10-26,2016-11-18,5139,FD1603100,
66003008,1089114,13690965,"Hicon, spol.s r.o.",registrační značky,18634,2016-10-26,2016-11-24,5139,FD1603101,
66003008,101161172,26367530,"Vydavatelství a nakladatelství Aleš Čeněk, s.r.o.",publikace,878,2016-10-31,2016-11-14,5136,FD1603102,
66003008,20161031,5138515,Bc. Lukáš Beňa,překlad,26000,2016-10-31,2016-11-14,5169,FD1603103,
66003008,102016,74852973,Jihlová Danuše,služby v oblasti administrativní správy za 10/2016,27360,2016-10-31,2016-11-11,5169,FD1603104,
66003008,6601100899,61974731,"Trade FIDES, a.s.",servisní pohotovost s dojezdem 4 a 6 hodin za 10/2016,5929,2016-11-01,2016-12-01,5169,FD1603105,
66003008,6601100900,61974731,"Trade FIDES, a.s.",telekomunikační poplatky za 10/2016,15306.50,2016-11-01,2016-12-01,5162,FD1603106,
66003008,21016,68448431,SVĚTLANA HNILICOVÁ,Překlad Úmluvy OSŽD,400,2016-09-30,2016-11-15,5169,FD1603107,
66003008,11602377,27912353,"SpeedCard, s.r.o.",pravidelný servis za 10/2016,7151,2016-10-31,2016-11-30,5168,FD1603108,
66003008,2016105141,60193336,O2 Czech Republic a.s.,doúčtování telekomunikačních služeb za 7-9/2016,130131.01,2016-10-27,2016-11-21,5162,FD1603109,
66003008,20162075,27309126,"Quick Bus, a.s.",Kompenzace slev z jízdného ve veřejné osobní dopravě za 10/2016,109566,2016-11-02,2016-11-21,5192,FD1603110,
66003008,20167971,27596494,"Marking Center CZ, a.s.","digitální vizitky, pronty",9548,2016-10-31,2016-11-25,5139,FD1603111,
66003008,216140166,49710371,"Řízení letového provozu ČR, státní podnik",kurz OJTI,59290,2016-10-27,2016-12-01,5169,FD1603112,
66003008,151016,86688871,Adéla Zummerová Kotasková,překlad,800,2016-10-15,2016-12-01,5169,FD1603113,
66003008,311016,86688871,Adéla Zummerová Kotasková,překlad,13045,2016-10-31,2016-12-01,5169,FD1603114,
66003008,201672,71282688,Zdeněk Hrdlička,tlumočení,5000,2016-11-01,2016-11-15,5169,FD1603115,
66003008,20160037,3097650,Renáta Sobolevičová,překlad dopisu,700,2016-11-02,2016-11-16,5169,FD1603116,
66003008,2161767,62932632,Český institut interních auditorů,Školení - M. Müllerová,2541,2016-10-21,2016-11-23,5167,FD1603118,
66003008,21611093,25793349,SUDOP PRAHA a.s.,konference - Luděk Minář,4500,2016-10-25,2016-11-23,5176,FD1603119,
66003008,2165108,62932632,Český institut interních auditorů,Školení - Šolcová I.,9559,2016-10-27,2016-11-23,5167,FD1603120,
66003008,616000537,25972154,Český a moravský účetní dvůr s.r.o.,"seminář - Kubečková P. Ing., Šletrová M.,MSc.",5977,2016-10-27,2016-12-01,5167,FD1603121,
66003008,160112394,49702891,FLY UNITED s.r.o.,letenka - p. Rohlík Ondřej 0538,7452,2016-11-02,2016-11-25,5173,FD1603122,
66003008,160112369,49702891,FLY UNITED s.r.o.,letenka - p. Bednářová Blanka 0533,9627,2016-11-01,2016-11-25,5173,FD1603123,
66003008,160112360,49702891,FLY UNITED s.r.o.,letenka - p. Dabrowski Vojtěch 0536,15643,2016-11-01,2016-11-25,5173,FD1603124,
66003008,160112358,49702891,FLY UNITED s.r.o.,"letenka - p. Spousta Jan 0535, p. Bednářová Blanka 0534",26684,2016-11-01,2016-11-25,5173,FD1603125,
66003008,160100833,64448592,Aktuální paragrafy  JUDr. Pavel Chládek,seminář - Mgr. Andrea Nováková,2290,2016-10-25,2016-11-23,5167,FD1603126,
66003008,20160259,27879496,CADET GO s.r.o.,školení - p. Pavlína Sedláčková,3618,2016-10-26,2016-11-23,5167,FD1603127,
66003008,20161103,27215814,"Transparency International - Česká republika, o.p.s.","Konference - Káninská R.,Šolcová I.",600,2016-10-21,2016-11-23,5176,FD1603128,
66003008,1516000478,25503316,"TRADO-BUS, s.r.o.",Kompenzace slev z jízdného ve veřejné osobní dopravě za 8/2016,27321.26,2016-09-06,2016-11-09,5192,FD1603130,
66003008,2016187,27289974,"Autobusy KAVKA, a.s.",Kompenzace slev z jízdného ve veřejné osobní dopravě za 10/2016,125317.27,2016-11-03,2016-11-29,5192,FD1603131,
66003008,1089117,13690965,"Hicon, spol.s r.o.",registrační značky,1670273.11,2016-10-31,2016-11-25,5139,FD1603132,
66003008,1089116,13690965,"Hicon, spol.s r.o.",registrační značky,184624.22,2016-10-31,2016-11-25,5139,FD1603133,
66003008,1089115,13690965,"Hicon, spol.s r.o.",registrační značky,12391.61,2016-10-27,2016-11-21,5139,FD1603134,
66003008,1089118,13690965,"Hicon, spol.s r.o.",registrační značky - na přání,2701.93,2016-10-31,2016-11-25,5139,FD1603135,
66003008,160100029,13160052,Bedřich Morstein,Grafické práce pro SO BESIP,19360,2016-10-31,2016-12-05,5169,FD1603136,
66003008,160112437,49702891,FLY UNITED s.r.o.,ubytování - p. Veselý Jan 0513,6417,2016-11-02,2016-11-25,5173,FD1603137,
66003008,160112436,49702891,FLY UNITED s.r.o.,ubytování - p.Stařecký Tomáš 0510,6838,2016-11-02,2016-11-25,5173,FD1603138,
66003008,164102132,2180898,BARELOVÁ VODA s.r.o.,barelová voda,56870,2016-11-03,2016-11-16,5137,FD1603140,
66003008,164102132,2180898,BARELOVÁ VODA s.r.o.,barelová voda,2420,2016-11-03,2016-11-16,5139,FD1603140,
66003008,85,27180921,DuomonT s.r.o.,elektro práce,19059,2016-11-02,2016-12-02,5171,FD1603141,
66003008,1642107296,25656635,"Pražské vodovody a kanalizace, a.s.",srážky za 10/2016,16640,2016-10-31,2016-11-16,5151,FD1603142,
66003008,1160700737,24763322,PHG s.r.o.,"pronájem konferenčních prostor, občerstvení",2000,2016-10-31,2016-11-14,5164,FD1603143,
66003008,1160700737,24763322,PHG s.r.o.,"pronájem konferenčních prostor, občerstvení",4740,2016-10-31,2016-11-14,5175,FD1603143,
66003008,1160700738,24763322,PHG s.r.o.,pracovní oběd,5428,2016-10-31,2016-11-14,5175,FD1603144,
66003008,9903320506,49356089,"AVE CZ odpadové hospodářství, s.r.o.",odstranění odpadu VOK za 10/2016,3775,2016-11-01,2016-12-01,5169,FD1603145,
66003008,6677160009,45274924,"EUROVIA CS,a.s.",údtžba silnic I. třídy za 9/2016,959024.07,2016-10-07,2016-11-08,5171,FD1603146,
66003008,2016219,47545445,ZKP Kladno s.r.o.,údtžba silnic I. třídy za 9/2016,286670.45,2016-10-07,2016-11-11,5171,FD1603147,
66003008,930160050,70960399,"Správa silnic Olomouckého kraje, p.o.",údtžba silnic I. třídy za 9/2016,2336034.08,2016-10-11,2016-11-21,5171,FD1603148,
66003008,1116002094,60193441,ČSAD a.s. Benešov,Kompenzace slev z jízdného ve veřejné osobní dopravě za 10/2016,9287.69,2016-11-02,2016-11-25,5192,FD1603149,
66003008,160100013,46346716,ČAS - SERVICE a.s.,Kompenzace slev z jízdného ve veřejné osobní dopravě za 10/2016,60160,2016-10-31,2016-11-25,5192,FD1603150,
66003008,2016048,311391,"CENDIS, s.p.",optimalizace strukturované kabeláže 5.patro MD,398873,2016-10-31,2016-11-08,6121,FD1603151,
66003008,2016049,311391,"CENDIS, s.p.",optimalizace strukturované kabeláže P/56,88607,2016-10-31,2016-11-08,6121,FD1603152,
66003008,2016050,311391,"CENDIS, s.p.",optimalizace strukturované kabeláže 2.PATRO,105863,2016-10-31,2016-11-08,6121,FD1603153,
66003008,101161190,26367530,"Vydavatelství a nakladatelství Aleš Čeněk, s.r.o.",publikace,536,2016-11-02,2016-11-16,5136,FD1603154,
66003008,1016,43957005,Ing.arch. Hofman Robert,Objednávka na zpracování projektu dětské skupiny v budově MD,35000,2016-11-03,2016-12-02,6121,FD1603155,
66003008,16200274,27953921,"Malostranská beseda, a.s.",Pracovní večeře,5116,2016-10-31,2016-11-15,5175,FD1603156,
66003008,1089119,13690965,"Hicon, spol.s r.o.",registrační značky - na přání,538802.11,2016-10-31,2016-11-30,5139,FD1603157,
66003008,1089120,13690965,"Hicon, spol.s r.o.",registrační značky - na přání,7267.26,2016-10-31,2016-11-25,5139,FD1603158,
66003008,160045,24810746,COMINT s.r.o.,služba uživatelské a aplikační podpory ISNP ...,10655.80,2016-10-31,2016-12-15,5168,FD1603159,
66003008,164102033,2180898,BARELOVÁ VODA s.r.o.,barelová voda,9045,2016-11-01,2016-11-15,5169,FD1603160,
66003008,160112526,49702891,FLY UNITED s.r.o.,letenka - p. Bednářová Blanka 0541,4567,2016-11-03,2016-11-28,5173,FD1603161,
66003008,2016105408,60193336,O2 Czech Republic a.s.,telekomunikační služby za 10/2016,44521.95,2016-11-01,2016-12-06,5162,FD1603162,
66003008,9960330890,64949681,T-Mobile Czech Republic a.s.,internet za 10/2016,8228,2016-11-01,2016-12-01,5162,FD1603163,
66003008,9903319448,49356089,"AVE CZ odpadové hospodářství, s.r.o.",odvoz odpadu za 10/2016,25711,2016-10-31,2016-11-30,5169,FD1603164,
66003008,6023036700,49240188,DEKRA CZ a.s.,poradenství,102850,2016-11-02,2016-11-30,5169,FD1603165,
66003008,1112016,45134090,Ing. Hana Špírková,květinová výzdoba,2000,2016-10-31,2016-11-28,5139,FD1603166,
66003008,20161336,26718537,"itelligence, a.s.",Implementace projektového řízení včetně nástrojů pro jeho podporu v resortu MD za 10/2016,4961,2016-11-01,2016-11-25,5168,FD1603167,
66003008,1516000557,25503316,"TRADO-BUS, s.r.o.",Kompenzace slev z jízdného ve veřejné osobní dopravě za 10/2016,77277.97,2016-11-03,2016-11-28,5192,FD1603168,
66003008,217160020,60110244,"CDS, s. r. o. Náchod",Kompenzace slev z jízdného ve veřejné osobní dopravě za 10/2016,30576,2016-11-03,2016-12-02,5192,FD1603170,
66003008,72062890,26497671,"Institut certifikace účetních, a.s.","seminář - p. Jana Kačínová, p. Alena Zámečníková",4900,2016-11-03,2016-11-23,5167,FD1603171,
66003008,2161840,62932632,Český institut interních auditorů,"seminář- Šedová D., Horká J.",5808,2016-11-03,2016-11-23,5167,FD1603172,
66003008,1670007269,553557,Hotel  IMPERIAL,pronájem salónku,8500,2016-11-03,2016-11-11,5164,FD1603173,
66003008,1670007268,553557,Hotel  IMPERIAL,pracovní oběd,20682,2016-11-03,2016-11-11,5175,FD1603174,
66003008,1162182,26694484,"Anopress IT, a.s.",monitoring médií za 10/2016,26136,2016-11-02,2016-11-18,5169,FD1603175,
66003008,16010145,29016002,LEO Express a.s.,Kompenzace slev z jízdného ve veřejné osobní dopravě za 10/2016,2477205.62,2016-11-04,2016-11-18,5192,FD1603176,
66003008,1316004279,60071109,ČSAD Jindřichův Hradec a.s.,Kompenzace slev z jízdného ve veřejné osobní dopravě za 10/2016,101109.04,2016-11-04,2016-11-29,5192,FD1603177,
66003008,1160160,26039702,JH BUS s.r.o.,Kompenzace slev z jízdného ve veřejné osobní dopravě za 10/2016,32554,2016-11-04,2016-11-18,5192,FD1603178,
66003008,1640000174,49812947,"KAD, spol. s r. o. Krkonošská automobilová doprava",Kompenzace slev z jízdného ve veřejné osobní dopravě za 10/2016,143411.11,2016-11-03,2016-12-12,5192,FD1603179,
66003008,2601919,1279,"Státní tiskárna cenin, s.p.",řidičské průkazy 2016 - BLESK,276716.59,2016-11-03,2016-11-28,5139,FD1603180,
66003008,2601917,1279,"Státní tiskárna cenin, s.p.",řidičské průkazy 2016,2536759.31,2016-11-03,2016-11-28,5139,FD1603181,
66003008,2601920,1279,"Státní tiskárna cenin, s.p.",průkaz PPZŘ,1140.91,2016-11-03,2016-11-24,5139,FD1603182,
66003008,160112605,49702891,FLY UNITED s.r.o.,letenka - p. Dabrowski Vojtěch 0545,10002,2016-11-04,2016-11-29,5173,FD1603183,
66003008,160112600,49702891,FLY UNITED s.r.o.,"letenka - p. Šobra Josef 0542, p. Kobera Václav 0543",18593,2016-11-04,2016-11-29,5173,FD1603184,
66003008,160112576,49702891,FLY UNITED s.r.o.,letenka - p. Rohlík Ondřej 0539,5425,2016-11-04,2016-11-29,5173,FD1603185,
66003008,131640797,28510011,"Komtern Čechy, s.r.o.",opravy technologického zařízení plynové kotelny za 10/2016,5833,2016-11-02,2016-12-02,5171,FD1603186,
66003008,131640773,28510011,"Komtern Čechy, s.r.o.",komplexní služby SoD za 10/2016,13082.52,2016-11-02,2016-12-02,5169,FD1603187,
66003008,26026,25542141,"BK BUS, s.r.o.",Kompenzace slev z jízdného ve veřejné osobní dopravě za 10/2016,12844.74,2016-11-07,2016-12-07,5192,FD1603188,
66003008,2016174,60597593,Kateřina Kulhánková - EXPRESCAR,Kompenzace slev z jízdného ve veřejné osobní dopravě za 10/2016,78288,2016-11-03,2016-11-30,5192,FD1603189,
66003008,1416001614,60193425,ČSAD Slaný a.s.,Kompenzace slev z jízdného ve veřejné osobní dopravě za 10/2016,67985.13,2016-11-07,2016-12-02,5192,FD1603190,
66003008,2016051,311391,"CENDIS, s.p.",Poskytování odborných poradenských a dalších služeb v rezortu MD,906516.88,2016-11-07,2016-11-16,5168,FD1603191,
66003008,2016054,311391,"CENDIS, s.p.",odborné poradenské služby,68970,2016-11-07,2016-12-07,5168,FD1603192,
66003008,17010243,45797633,Power Systems s.r.o.,IT technika,524041,2016-10-25,2016-11-24,5137,FD1603193,
66003008,2016057,311391,"CENDIS, s.p.",zajištění provozu a podpory IS ADR za 10/2016,36300,2016-11-07,2016-12-07,5168,FD1603194,
66003008,2163332301,27082440,Alza.cz a.s.,IT technika,7197,2016-11-03,2016-11-18,5137,FD1603195,
66003008,2163332301,27082440,Alza.cz a.s.,IT technika,4047,2016-11-03,2016-11-18,5139,FD1603195,
66003008,2016156,71474722,Jana Podolková,"školení:Matějovičová P., Jelínek R.,Nováčková M.",900,2016-10-31,2016-11-23,5167,FD1603196,
66003008,16105204,45786259,NESS Czech s.r.o.,uveřejnění formuláře v elektronické podobě,269.10,2016-11-04,2016-11-18,5169,FD1603197,
66003008,1610100941,15887219,"Elanor, spol. s r.o.",zajištění provozu personálního systému EGJE za 9/2016,83333,2016-11-07,2016-12-07,5168,FD1603198,
66003008,2016238,66254116,"Dáňa Jan, Mgr., advokát",právní služby,52635,2016-11-07,2016-12-07,5166,FD1603199,
66003008,2016237,66254116,"Dáňa Jan, Mgr., advokát","Konzultační, porad. a právní služby",18150,2016-11-07,2016-12-07,5166,FD1603200,
66003008,332016,46757783,Karel Mudroch - Dale,Kompenzace slev z jízdného ve veřejné osobní dopravě za 10/2016,152101,2016-11-07,2016-12-02,5192,FD1603201,
66003008,136612430,28333187,RegioJet a.s.,Kompenzace slev z jízdného ve veřejné osobní dopravě za 10/2016,5006771,2016-10-31,2016-11-25,5192,FD1603202,
66003008,32152976,27582167,Deloitte Advisory s.r.o.,10% paušální odměny za Fázi 1,1180921.28,2016-11-02,2016-12-02,5166,FD1603203,
66003008,1650100184,60934395,"TeS, spol. s r. o. Chotěboř",myčka na nádobí,562698,2016-11-02,2016-12-16,6122,FD1603204,
66003008,216140170,49710371,"Řízení letového provozu ČR, státní podnik","kurz APS/PAR RT - Bc. Novák Dominik, Ing. Nárovec Václav, Bc. Minčík Igor, Ing. Matuška Jan",1913445.60,2016-11-01,2016-12-05,5169,FD1603205,
66003008,705862153,60193336,O2 Czech Republic a.s.,telekomunikační služby za 10/2016,598.65,2016-11-03,2016-11-29,5162,FD1603206,
66003008,705838600,60193336,O2 Czech Republic a.s.,telekomunikační služby za 10/2016,4201.65,2016-11-03,2016-12-12,5162,FD1603207,
66003008,9660302834,64949681,T-Mobile Czech Republic a.s.,telekomunikační služby za 10/2016,68331.56,2016-11-01,2016-12-01,5162,FD1603208,
66003008,5136574456,47114983,"Česká pošta, s.p.",časové razítko,6050,2016-11-02,2016-11-18,5169,FD1603209,
66003008,5136570167,47114983,"Česká pošta, s.p.",kvalifikovaný osobní certifikát - zam.,2288.03,2016-11-02,2016-11-16,5169,FD1603210,
66003008,161787,4376951,KNL Catering s.r.o.,občerstvení,2804,2016-11-04,2016-12-02,5175,FD1603211,
66003008,1016021426,46346040,ICOM transport a.s.,Kompenzace slev z jízdného ve veřejné osobní dopravě za 10/2016,338033.31,2016-11-08,2016-12-02,5192,FD1603213,
66003008,161295218,24206741,GTH catering a.s.,cateringové služby na akci dne 25.10.2016,508,2016-11-07,2016-12-02,5175,FD1603214,
66003008,161295217,24206741,GTH catering a.s.,cateringové služby na akci dne 27.10.2016,260,2016-11-07,2016-12-02,5175,FD1603215,
66003008,161295216,24206741,GTH catering a.s.,cateringové služby na akci dne 25.10.2016,696,2016-11-07,2016-12-05,5175,FD1603216,
66003008,161295215,24206741,GTH catering a.s.,cateringové služby na akci dne 24.10.2016,242,2016-11-07,2016-12-02,5175,FD1603217,
66003008,161295214,24206741,GTH catering a.s.,cateringové služby na akci dne 20.10.2016,508,2016-11-07,2016-12-02,5175,FD1603218,
66003008,161295213,24206741,GTH catering a.s.,cateringové služby na akci dne 20.10.2016,1313,2016-11-07,2016-12-02,5175,FD1603219,
66003008,161295212,24206741,GTH catering a.s.,cateringové služby na akci dne 19.10.2016,1132,2016-11-07,2016-12-02,5175,FD1603220,
66003008,161295211,24206741,GTH catering a.s.,cateringové služby na akci dne 14.10.2016,303,2016-11-07,2016-12-02,5175,FD1603221,
66003008,161295210,24206741,GTH catering a.s.,cateringové služby na akci dne 13.10.2016,2468,2016-11-07,2016-12-02,5175,FD1603222,
66003008,161295209,24206741,GTH catering a.s.,cateringové služby na akci dne 12.10.2016,1059,2016-11-07,2016-12-02,5175,FD1603223,
66003008,161295219,24206741,GTH catering a.s.,cateringové služby na akci dne 31.10.2016,1022,2016-11-07,2016-12-02,5175,FD1603224,
66003008,161295205,24206741,GTH catering a.s.,odebraná dotovaná jídla důchodci za 10/2016,7501,2016-11-07,2016-12-02,5169,FD1603225,
66003008,161295203,24206741,GTH catering a.s.,odebraná dotovaná jídla zaměstnanci za 10/2016,373533,2016-11-07,2016-12-02,5169,FD1603226,
66003008,161295204,24206741,GTH catering a.s.,odebraná nedotovaná jídla zaměstnanci za 10/2016,87137,2016-11-07,2016-12-02,5169,FD1603227,
66003008,16568,26744007,Srdce Evropy s.r.o.,odborná propagace BESIP,118060,2016-11-07,2016-12-07,5169,FD1603228,
66003008,164102164,2180898,BARELOVÁ VODA s.r.o.,barelová voda,2277,2016-11-08,2016-11-22,5175,FD1603229,
66003008,12100220,26060451,ČSAD AUTOBUSY České Budějovice a.sČSAD Autobusy České Budějovice a.s.,Kompenzace slev z jízdného ve veřejné osobní dopravě za 10/2016,213757.58,2016-11-08,2016-12-02,5192,FD1603230,
66003008,1216002166,60108851,"ČSAD Ústí nad Orlicí, a.s.",Kompenzace slev z jízdného ve veřejné osobní dopravě za 10/2016,470344.24,2016-11-08,2016-12-02,5192,FD1603231,
66003008,1622250191,25198688,ČSAD STTRANS a.s.,Kompenzace slev z jízdného ve veřejné osobní dopravě za 10/2016,88444,2016-11-07,2016-12-02,5192,FD1603232,
66003008,20163805,2422221,VESPA TRADING s.r.o.,opláštění stanu včetně potisku,35710,2016-11-08,2016-12-08,5139,FD1603233,
66003008,20161038,25759116,NETservis s.r.o.,"Webhosting, czechspaceportal. cz za 2.10.2016 - 1.11.2016",1210,2016-11-08,2016-12-02,5168,FD1603234,
66003008,164102133,2180898,BARELOVÁ VODA s.r.o.,barelová voda,1631,2016-11-03,2016-11-16,5139,FD1603235,
66003008,164102133,2180898,BARELOVÁ VODA s.r.o.,barelová voda,228,2016-11-03,2016-11-16,5175,FD1603235,
66003008,3102160547,61249157,"DATASYS spol,",nástroj pro zajišťování úrovně dostupnosti informací,2382.20,2016-11-08,2016-12-08,5168,FD1603236,
66003008,1089123,13690965,"Hicon, spol.s r.o.",registrační značky,2173578.66,2016-11-03,2016-11-28,5139,FD1603237,
66003008,1089122,13690965,"Hicon, spol.s r.o.",registrační značky,8712,2016-11-02,2016-11-28,5139,FD1603238,
66003008,1089121,13690965,"Hicon, spol.s r.o.",registrační značky,3633.63,2016-11-02,2016-11-25,5139,FD1603239,
66003008,20160034,24823066,"IRIS IDENT, s.r.o.",zajištění správy EUCARIS 2015+ za 10/2016,21780,2016-11-04,2016-12-05,5168,FD1603240,
66003008,16010811,47106468,Tomáš Charvát,oprava havárie odpadového potrubí,2299,2016-11-08,2016-11-22,5171,FD1603241,
66003008,1077161,,DIVYP Brno s.r.o.,Oprávnění k výkonu prohlídek mostů pozemních komunikací,24200,2016-10-31,2016-11-30,5166,FD1603242,
66003008,160049,24810746,COMINT s.r.o.,podpora a rozvoj IS Námořní plavba,313390,2016-11-07,2016-12-16,6111,FD1603243,
66003008,160048,24810746,COMINT s.r.o.,podpora a rozvoj IS Námořní plavba,8470,2016-11-07,2016-12-15,5168,FD1603244,
66003008,20164281,29018595,TYLA CZ s.r.o.,Nákup vlajek,7508,2016-11-07,2016-11-22,5139,FD1603245,
66003008,1670007356,553557,Hotel  IMPERIAL,pracovní večeře,5849,2016-11-04,2016-11-18,5175,FD1603246,
66003008,1089124,13690965,"Hicon, spol.s r.o.",registrační značky,4658.50,2016-11-04,2016-11-29,5139,FD1603247,
66003008,1089125,13690965,"Hicon, spol.s r.o.",registrační značky,5217.52,2016-11-04,2016-11-29,5139,FD1603248,
66003008,6101600083,1486951,HOUSACAR s.r.o.,Kompenzace slev z jízdného ve veřejné osobní dopravě za 10/2016,25210,2016-11-08,2016-11-24,5192,FD1603249,
66003008,1201680254,45192120,ČSAD Vsetín a.s.,Kompenzace slev z jízdného ve veřejné osobní dopravě za 10/2016,247896,2016-11-08,2016-12-05,5192,FD1603250,
66003008,6016150324,46965815,"ZDAR, a.s.",Kompenzace slev z jízdného ve veřejné osobní dopravě za 10/2016,98458,2016-11-09,2016-12-09,5192,FD1603251,
66003008,16592263,60193336,O2 Czech Republic a.s.,služby IP VPN za 10/2016,105112.70,2016-11-03,2016-12-02,5162,FD1603252,
66003008,5361757,45808163,FASS s.r.o. - Technická ochrana objektů,Bezpečnost práce a PO za 10/2016,10285,2016-11-09,2016-12-09,5169,FD1603253,
66003008,716127,26318741,AD Ligneta regionalbus s.r.o.,Kompenzace slev z jízdného ve veřejné osobní dopravě za 10/2016,132533,2016-11-10,2016-12-09,5192,FD1603254,
66003008,201610044,25052004,MERCURY CZ s.r.o.,ostraha pokladní za 10/2016,3630,2016-10-31,2016-11-18,5169,FD1603255,
66003008,160112779,49702891,FLY UNITED s.r.o.,"letenka - p. Pichl Martin 3004, p. Diblík Lukáš 3006, p. Bílý Ondřej 3005",40395,2016-11-09,2016-12-02,5173,FD1603256,
66003008,166449,27616347,"ČSAD Střední Čechy , a.s.",Kompenzace slev z jízdného ve veřejné osobní dopravě za 10/2016,85352,2016-11-08,2016-12-02,5192,FD1603257,
